"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-10",99.88205,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-11",99.70709,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1989-12",99.57527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-01",99.46021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-02",99.36234,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-03",99.32087,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-04",99.3532,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-05",99.40842,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-06",99.42067,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-07",99.35999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.22622,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.0363,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.82019,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.60976,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1990-12",98.47367,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-01",98.46667,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-02",98.614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-03",98.88834,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.19297,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.4917,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.77966,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.0545,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.2985,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.4579,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.5097,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.4237,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.3952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.4171,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.4608,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.4617,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.3258,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-06",100.0382,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.67213,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-08",99.34586,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-09",99.14609,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-10",99.10665,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-11",99.20197,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.38682,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-01",99.59506,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-02",99.81404,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-03",100.0325,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-04",100.2438,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-05",100.436,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-06",100.5972,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-07",100.7556,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-08",100.9091,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-09",101.0167,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-10",101.0665,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-11",101.0596,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1993-12",101.006,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-01",100.9124,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.7546,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.5609,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.3883,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-05",100.2715,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-06",100.2018,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.1536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.1138,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.0489,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-10",99.95462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-11",99.8432,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1994-12",99.72932,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.65571,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-02",99.6243,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.62543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.66162,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.7278,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.80997,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.87592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.91757,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.93153,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.92225,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.90057,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.8865,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.88608,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.90758,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.93288,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.94723,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.93241,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.91273,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.91016,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.93462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.97739,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.0287,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.0746,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.1296,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.2106,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3196,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.4379,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.5569,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.6612,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.7452,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.8166,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.8899,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.9471,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.9707,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.9598,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.9381,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.9104,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.8025,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.6528,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.411,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.0829,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-07",99.71294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.38116,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.16607,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.10744,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.23628,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.52083,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.92484,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-02",100.4125,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.9069,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-04",101.3303,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-05",101.6562,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-06",101.8758,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-07",101.9654,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.9063,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.7294,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.4808,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.2376,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.0374,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.8811,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.7643,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-03",100.6843,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.6095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.5469,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.4895,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.4474,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-08",100.4343,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-09",100.4582,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-10",100.5277,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.6132,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.6741,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.6847,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.6537,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.5936,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.5219,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.4475,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.3543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.2352,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-08",100.1162,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-09",100.0144,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.94707,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.93887,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.98164,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-01",100.0719,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-02",100.1917,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-03",100.3221,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.4218,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.4372,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.3774,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.2827,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.1633,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.011,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.80942,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.55309,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.25719,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.97354,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.78035,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.71272,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.76241,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.88214,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.04041,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.20527,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.36765,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.53098,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.69291,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.85471,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.0113,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.1301,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.1928,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.1979,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.1567,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.095,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.0378,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.0061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.0206,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.0814,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.1738,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.2631,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.3231,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.3465,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.3314,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.288,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.2259,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.1591,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.1126,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.0949,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.0978,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.1226,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.1796,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.2849,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.4238,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.5633,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.7189,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.8705,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.0121,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.1342,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.2442,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.3651,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.5267,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.757,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.0198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.2862,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.5431,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.7756,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",102.9876,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",103.16,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.2762,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.3148,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.2561,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",103.1087,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.9135,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.7043,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.466,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",102.1734,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.8324,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.4302,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.9543,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.3911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",99.70918,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",98.90198,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",97.99482,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.05363,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",96.15943,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",95.3458,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",94.65462,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",94.15215,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",93.8766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",93.82085,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.4848,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.19865,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.09686,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.11846,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.19292,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",99.22871,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",100.1485,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.882,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",101.3894,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.694,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.8351,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.8578,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.7924,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.6531,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.4553,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.2405,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.0404,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.8946,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.8071,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.7656,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.7566,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.7613,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.757,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.7287,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.6454,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.4971,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.275,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.95744,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.57269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.16916,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",98.79244,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",98.47744,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",98.24915,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",98.11636,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",98.07178,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",98.08107,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",98.11283,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",98.15781,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.22935,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.35637,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.54501,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.76614,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.99634,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.21349,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.40546,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.58327,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.78165,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.0061,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2615,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.5366,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.8147,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",101.0882,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",101.3576,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",101.5911,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",101.7733,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",101.9003,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",102.0033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",102.1024,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",102.1999,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",102.2856,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",102.3553,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",102.3812,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",102.3472,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",102.253,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",102.116,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.9592,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.792,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",101.6348,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",101.4952,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",101.3918,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",101.3333,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",101.3192,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",101.3236,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",101.3151,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",101.2761,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",101.2048,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",101.0847,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.9269,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.7466,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.5669,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.3946,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.2345,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.0779,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.94815,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.85937,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.80379,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.78657,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.81544,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.90438,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",100.0757,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.2913,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.4837,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.6349,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.7448,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.8065,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.8407,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.8611,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.8848,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.9289,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.9572,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.9536,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.9109,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.8332,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.7039,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.5443,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.3847,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.2352,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.1033,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",99.99052,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.89045,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.77869,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.60356,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",99.34945,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",99.021,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",98.63905,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",98.26451,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",97.92789,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",97.66175,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",97.4937,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",97.42766,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",97.42782,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",97.45639,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",97.48673,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.49316,
"GBR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",97.47362,
