"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-01",100.9908,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-02",100.7611,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-03",100.5371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.3424,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-06",99.88104,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-07",99.51311,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-08",99.1116,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-09",98.78202,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-10",98.61411,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-11",98.56092,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-12",98.57458,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-01",98.62728,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.66549,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-03",98.62154,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-04",98.4398,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.18501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-06",97.93437,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-07",97.74283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-08",97.60405,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-09",97.51333,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-10",97.47759,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-11",97.47749,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-12",97.50308,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-01",97.55394,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-02",97.61356,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-03",97.66289,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-04",97.68503,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-05",97.68026,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-06",97.64391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-07",97.57112,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-08",97.4932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-09",97.45387,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-10",97.49069,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.5778,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-12",97.68571,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-01",97.79061,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-02",97.86312,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-03",97.85979,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-04",97.74722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-05",97.60183,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.52944,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.61761,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.8149,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-09",98.06802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-10",98.3497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.63084,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-12",98.8884,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.11386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.34523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.63464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.01,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.3788,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-06",100.6029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5805,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-08",100.4723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.4989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.8234,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.2999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.7281,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.956,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-02",102.0307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-03",102.0029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.8841,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.7067,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-06",101.4822,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-07",101.2171,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-08",100.9774,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-09",100.863,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-10",100.9589,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1592,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-12",101.3292,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-01",101.3621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-02",101.2667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-03",101.0374,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-04",100.654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-05",100.2138,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.8323,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.60123,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.48708,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.46575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.54019,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.66516,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-12",99.80148,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.91984,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.99306,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.9744,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.82076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.6079,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.42671,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.33862,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.29939,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.24718,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.14186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.01711,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.92495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.89955,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.88856,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.81064,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.59864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-05",98.30974,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-06",98.01562,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-07",97.76965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.57925,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-09",97.45874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.42679,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-11",97.43377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-12",97.42596,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-01",97.3707,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.29636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.25111,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.28075,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.37733,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.54619,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-07",97.80576,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.11533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.43721,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.7489,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-11",99.043,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-12",99.30508,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.50916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.64524,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.67609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.56201,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.39093,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.26719,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.25743,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.28909,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.25668,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.08666,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.86642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.72466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-01",98.76201,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-02",98.90334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.05334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.1483,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.19917,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.22877,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.25307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.2838,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.3363,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.431,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.57307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.78642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.1004,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.4649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8231,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-04",101.1322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-05",101.3921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-06",101.5932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-07",101.7143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7784,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.7965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.7675,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.7248,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.7003,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-01",101.7034,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-02",101.681,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-03",101.5464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-04",101.2338,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.8654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6133,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7884,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0251,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.2727,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.5093,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.7245,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.9071,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.1579,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.1996,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.2269,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.3027,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.4803,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.7266,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",103.0031,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",103.2758,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.4972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.5902,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.4846,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.2815,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.0283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",103.0366,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",103.0923,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",103.1782,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",103.2709,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",103.3506,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",103.4056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",103.4485,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",103.4941,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",103.5479,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",103.5933,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",103.602,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.5524,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",103.4862,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",103.4606,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",103.5186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.6175,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.7001,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.7242,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.7091,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.6787,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.6451,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.6062,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.5476,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.449,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.3109,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.1242,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.8798,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.6265,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4262,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3169,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2241,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0376,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.8111,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3252,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1342,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.91454,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.6809,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.46565,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.29533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.14833,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.99664,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.82404,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.64919,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.50504,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.42078,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.37281,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.33685,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.30379,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.2834,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.30527,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.40703,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.58022,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.8295,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.16029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.49043,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.70541,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.71439,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.62138,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.55528,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.6021,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.71013,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.80401,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.83758,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.86088,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.95441,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1736,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4234,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.5601,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.4643,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2252,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.94711,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.69891,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.50261,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.38848,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.39826,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.50624,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.70605,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.99915,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4548,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3873,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2049,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0513,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.023,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0653,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0975,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0664,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",100.0115,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.99901,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0803,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2081,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3158,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3507,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3269,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2589,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1526,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0412,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.96293,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.94392,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.94748,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.92538,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.8465,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.75108,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.7009,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.74596,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.846,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.95415,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0456,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.138,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2647,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.629,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7267,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5095,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3303,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1693,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0238,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.87955,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.72756,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.57935,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.45827,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.38676,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.34654,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.31799,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.28817,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.24718,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.18584,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.10443,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.04196,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.06098,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.21352,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.42557,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.60197,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.6717,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.66896,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.63123,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.5698,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.47541,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.31525,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.06301,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.79472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.61922,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.62466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.73226,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.8518,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.9348,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",99.01594,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.16219,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.42388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.7206,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.93344,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.96225,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.86669,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.70873,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.51951,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.3286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.16015,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",99.03075,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.92487,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.82761,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.73422,
