"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.1895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.0681,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.9462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.8657,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.7576,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.6233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.4693,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.2533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-08",100.9513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.6872,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.4695,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.2537,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.0871,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.94353,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.1545,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.2247,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.2335,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-06",100.1341,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.94671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.80091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.76064,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.73859,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.78254,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.80795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.75656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.74477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.8399,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.92739,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.0643,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.2758,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.3899,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.4042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.3142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.0991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.85487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.7057,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.65745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.58756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.48148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.37229,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.28759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.35868,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.50003,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.74343,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.92297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.95266,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-11",100.0087,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.96419,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.97022,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.1093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.3748,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.6048,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.8528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.9184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.027,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.0886,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.0253,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-12",100.8538,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-01",100.8473,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.961,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.0348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.0013,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.9997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.9755,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-08",101.1075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.2109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.2712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1786,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.9239,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.6913,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.5051,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.3611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.3838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.5361,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.6837,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.8331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.9846,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.1564,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.2986,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2896,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.4168,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5393,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.6163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.6856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.6709,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.6885,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.7586,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8451,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.9452,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.9589,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.9369,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.9358,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.9543,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.9768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.0566,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.1171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.0904,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.9878,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.7046,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.3306,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.0717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.0446,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.9749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.8965,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.874,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.9708,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.0968,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.2445,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.4211,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.6745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.9597,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.19,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.2539,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.2859,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.2769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.2811,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.2584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.1997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.1507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.0669,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.0516,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.0918,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.1607,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0904,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.8795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.546,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.1937,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9118,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.7213,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.5972,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.4123,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.3219,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2689,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.262,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.2841,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.5016,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.8808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.2306,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2576,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.0848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7613,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.4351,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.1125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.83892,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.61697,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.47698,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.45304,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.41906,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.22848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.87852,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.64285,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.58215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.64957,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.75134,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.73731,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.73331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.89472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.0631,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.16919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.29617,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.41427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.48544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.67808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.70246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.66019,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.65791,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.69051,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.80248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.79484,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.66314,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.46041,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.29855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.23267,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.3506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.5349,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.63425,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.67005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.51991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.40285,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.36375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.2601,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.30768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.54742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.84119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2559,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.4172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.6025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9912,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.1418,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.226,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2656,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.3175,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.458,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5572,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.573,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5673,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6181,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.3162,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8987,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.4005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0398,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.90428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.6689,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.41975,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.15131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.88536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.95392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.07839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.06811,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.02866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.98148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.93224,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.88898,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.91153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.18353,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.51239,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.69408,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.84996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.0715,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.2353,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.3462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5761,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.7764,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8418,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.6838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.4109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0817,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.96345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.9779,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0516,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1958,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1995,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.204,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4936,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4581,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.332,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1566,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.95662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.66956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.11411,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.49429,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.05762,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.93343,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.84584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.88928,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.02267,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.08385,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.14832,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.06277,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.10429,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.4146,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.59674,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.36513,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.97222,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.79681,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.78736,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.69008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.88329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.23011,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.4062,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.34901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.31318,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.46465,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.74277,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.18651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.69969,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.413,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6526,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7949,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7029,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5705,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.3825,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.273,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.2659,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2392,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2504,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3612,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4956,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8335,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9403,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.0168,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0514,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.04,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.9149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7624,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5345,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.428,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4786,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5657,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.6371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.7081,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9463,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3518,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3995,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4616,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5277,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4638,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5743,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6113,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6542,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6227,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5594,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4946,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.498,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4714,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4074,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4164,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4141,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.3007,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1512,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9381,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6666,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.327,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0214,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.88404,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.85091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.89866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.96188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.0735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.0744,
