"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.332,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.2165,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.0144,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-03",100.7791,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-04",100.5483,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.3373,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-06",100.1512,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-07",100.0141,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-08",100.0457,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-09",100.257,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-10",100.6161,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.0776,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.5289,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.8577,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.9667,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.9248,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.8447,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.8526,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.0893,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.53,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-08",103.0332,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-09",103.5449,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-10",103.9966,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-11",104.343,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2007-12",104.521,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-01",104.4675,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-02",104.118,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-03",103.4145,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-04",102.4497,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-05",101.2494,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.77359,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-07",97.97745,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-08",95.88206,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-09",93.5789,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-10",91.40643,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-11",89.85386,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2008-12",89.25299,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-01",89.61281,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-02",90.77591,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-03",92.49105,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.42286,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.21558,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.62585,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.61137,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-08",99.29108,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-09",99.81339,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.2479,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-11",100.6382,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2009-12",100.9787,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.2337,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.3516,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-03",101.3889,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-04",101.3651,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.3137,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.3242,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.4226,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.6033,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.772,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.9134,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.0402,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.1648,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.2452,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.1314,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-03",101.9548,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.7254,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.4722,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.2539,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.1287,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",101.1153,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",101.1723,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",101.2002,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",101.2095,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",101.1815,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",101.1482,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",101.1323,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",101.0472,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",100.8556,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",100.6391,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",100.4277,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",100.2662,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",100.1505,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",100.0792,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",100.0422,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",100.0632,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",100.1626,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.3609,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.6246,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.8743,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",101.0224,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",101.0682,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",101.0319,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.9021,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.7274,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.5228,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.2445,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",99.88891,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",99.54359,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.33255,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",99.34544,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",99.56174,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",99.87251,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.1684,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.3826,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.5196,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.6269,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.7292,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.789,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.7918,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.7364,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.627,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.4305,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.1473,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",99.81897,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",99.46498,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",99.13049,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",98.93785,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",98.8592,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",98.86719,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",98.93075,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",98.97796,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",98.93977,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",98.82599,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",98.73924,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",98.7927,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",98.97371,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.2214,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.48327,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.72742,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.95003,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.1598,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.3104,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.4024,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.4632,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.5658,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.7837,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",101.0573,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",101.3691,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",101.753,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",102.2273,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",102.7384,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-08",103.179,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-09",103.4663,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-10",103.5602,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-11",103.4868,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2017-12",103.2859,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.9968,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",102.5571,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.9197,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.0789,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.058,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",98.90647,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",97.68298,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",96.50492,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",95.60169,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",95.13756,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",95.11436,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",95.33051,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",95.65549,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",96.01963,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",96.3662,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",96.66736,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",96.93481,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.24355,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",97.61777,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.09954,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",98.64017,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.21801,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.72977,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.1245,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.3428,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",100.3908,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.69631,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",75.93565,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",89.08646,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.2452,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",100.6321,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.6412,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",100.5857,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.4649,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.2909,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.1589,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.106,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.1941,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.4305,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-04",100.7589,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.1819,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.6458,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-07",102.0225,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-08",102.2081,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-09",102.2049,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-10",102.0783,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.875,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-12",101.5961,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-01",101.2621,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.9185,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.5807,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.277,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-05",100.0175,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-06",99.81998,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-07",99.69658,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-08",99.65672,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-09",99.645,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-10",99.65169,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-11",99.71302,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2022-12",99.83169,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-01",99.97752,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-02",100.1197,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-03",100.2717,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-04",100.3741,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-05",100.3755,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-06",100.2579,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-07",100.0583,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-08",99.81143,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2023-09",99.54935,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1961-12",103.2755,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-01",102.8826,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-02",102.5003,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-03",102.1569,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-04",101.9078,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-05",101.7532,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-06",101.6645,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-07",101.6186,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-08",101.5831,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-09",101.561,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-10",101.5185,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-11",101.4557,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-12",101.3955,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-01",101.3813,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-02",101.4252,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-03",101.5444,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-04",101.7153,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-05",101.8941,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-06",102.0166,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-07",102.0642,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-08",102.0166,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-09",101.8126,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-10",101.4493,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-11",100.9405,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.2895,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-01",99.51576,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-02",98.68843,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-03",97.87059,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-04",97.10564,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-05",96.43459,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-06",95.87828,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-07",95.38567,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-08",94.96178,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-09",94.62482,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-10",94.38754,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-11",94.25993,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1964-12",94.29194,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-01",94.5047,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-02",94.87362,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-03",95.29963,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-04",95.70686,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-05",96.06693,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-06",96.39206,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-07",96.69562,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-08",96.99767,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-09",97.31676,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-10",97.68212,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-11",98.09063,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1965-12",98.51597,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-01",98.93142,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-02",99.30408,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-03",99.61871,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-04",99.86629,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.0537,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-06",100.1948,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-07",100.3084,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-08",100.4007,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-09",100.4632,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-10",100.471,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-11",100.4292,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1966-12",100.3552,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-01",100.2421,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-02",100.099,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-03",99.94642,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-04",99.80539,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-05",99.67274,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-06",99.53721,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.39584,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-08",99.25234,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-09",99.1214,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.99277,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-11",98.85941,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1967-12",98.73069,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-01",98.63145,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-02",98.59403,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-03",98.63668,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-04",98.76251,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-05",98.96004,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-06",99.2187,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-07",99.52831,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-08",99.85812,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.1704,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.4757,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-11",100.7913,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.1088,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.4168,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.6906,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.9111,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-04",102.0647,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-05",102.1328,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-06",102.106,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-07",102.0001,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-08",101.8487,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-09",101.6838,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.525,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-11",101.3936,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1969-12",101.261,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-01",101.1063,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-02",100.9255,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-03",100.7252,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-04",100.5128,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-05",100.2983,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-06",100.0933,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-07",99.8574,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.56713,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.22738,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-10",98.85351,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-11",98.48116,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1970-12",98.12414,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-01",97.80949,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-02",97.54104,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-03",97.35109,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-04",97.27399,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-05",97.30589,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-06",97.38392,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-07",97.52044,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-08",97.70835,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-09",97.9501,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-10",98.25729,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-11",98.57105,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1971-12",98.88044,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-01",99.16507,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.42769,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.69627,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.98611,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-05",100.291,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-06",100.6291,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-07",100.9978,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-08",101.3821,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.7771,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-10",102.1796,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-11",102.5818,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1972-12",102.9867,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-01",103.4054,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-02",103.7864,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-03",104.1591,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-04",104.5323,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-05",104.915,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-06",105.2727,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-07",105.5546,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-08",105.7164,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-09",105.6754,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-10",105.437,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1973-11",105.0444,
